Start (s),End (s),Scientific name,Common name,Confidence,File
54,57,Spinus pinus,Pine Siskin,0.8666,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_061800.wav
3,6,Anthus richardi,Richard's Pipit,0.8666,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_075200.wav
6,9,Spizelloides arborea,American Tree Sparrow,0.8663,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_060800.wav
48,51,Turdus philomelos,Song Thrush,0.8654,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_083200.wav
54,57,Leucosticte atrata,Black Rosy-Finch,0.8643,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_211100.wav
0,3,Botaurus stellaris,Great Bittern,0.864,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_125500.wav
9,12,Spinus pinus,Pine Siskin,0.864,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_193600.wav
27,30,Spinus pinus,Pine Siskin,0.8635,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_073500.wav
3,6,Spinus pinus,Pine Siskin,0.8628,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_082500.wav
3,6,Loxia leucoptera,White-winged Crossbill,0.8626,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_061000.wav
45,48,Anthus rubescens,American Pipit,0.8624,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_095000.wav
51,54,Spinus pinus,Pine Siskin,0.8623,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_073100.wav
45,48,Spinus pinus,Pine Siskin,0.8623,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_063400.wav
51,54,Spinus pinus,Pine Siskin,0.8606,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_073900.wav
3,6,Estrilda astrild,Common Waxbill,0.8603,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212500.wav
15,18,Spinus pinus,Pine Siskin,0.8603,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_092900.wav
48,51,Acanthis flammea,Common Redpoll,0.8601,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_071100.wav
21,24,Estrilda astrild,Common Waxbill,0.8599,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_205100.wav
42,45,Spinus pinus,Pine Siskin,0.8599,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_090900.wav
9,12,Chamaea fasciata,Wrentit,0.8594,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_111500.wav
33,36,Spinus pinus,Pine Siskin,0.859,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_081700.wav
33,36,Engine,Engine,0.8584,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_192300.wav
54,57,Corvus corax,Common Raven,0.8581,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
24,27,Palmeria dolei,Akohekohe,0.8569,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
24,27,Sitta canadensis,Red-breasted Nuthatch,0.8568,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_090100.wav
51,54,Vanellus vanellus,Northern Lapwing,0.8565,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_102800.wav
24,27,Spinus pinus,Pine Siskin,0.8564,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_144700.wav
3,6,Leucosticte atrata,Black Rosy-Finch,0.8564,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_110500.wav
63,66,Human vocal,Human vocal,0.8558,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
0,3,Spinus pinus,Pine Siskin,0.8556,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_064300.wav
42,45,Progne subis,Purple Martin,0.8553,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_164800.wav
54,57,Anthus richardi,Richard's Pipit,0.8552,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_154600.wav
42,45,Spinus pinus,Pine Siskin,0.8549,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_060500.wav
18,21,Spinus pinus,Pine Siskin,0.8548,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_063000.wav
33,36,Spinus pinus,Pine Siskin,0.8544,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_083300.wav
21,24,Spinus pinus,Pine Siskin,0.8541,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_071800.wav
12,15,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.854,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_103800.wav
39,42,Spinus pinus,Pine Siskin,0.8534,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_082400.wav
27,30,Motacilla cinerea,Gray Wagtail,0.8529,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_080100.wav
39,42,Spinus pinus,Pine Siskin,0.8528,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_082800.wav
42,45,Estrilda astrild,Common Waxbill,0.852,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212500.wav
54,57,Spinus pinus,Pine Siskin,0.8517,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_083400.wav
0,3,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8516,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230829_130000.wav
9,12,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8506,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_114000.wav
18,21,Engine,Engine,0.8501,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
21,24,Spinus pinus,Pine Siskin,0.8494,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_100300.wav
54,57,Artemisiospiza belli,Bell's Sparrow,0.8487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_091900.wav
9,12,Spinus pinus,Pine Siskin,0.8481,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_094400.wav
12,15,Spinus pinus,Pine Siskin,0.8461,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_060100.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8459,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_161800.wav
6,9,Spizelloides arborea,American Tree Sparrow,0.8457,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_094900.wav
18,21,Spinus pinus,Pine Siskin,0.8444,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_113800.wav
6,9,Spinus pinus,Pine Siskin,0.8439,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_113200.wav
33,36,Acanthis flammea,Common Redpoll,0.8435,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_121500.wav
33,36,Spinus pinus,Pine Siskin,0.8426,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_104500.wav
48,51,Spinus pinus,Pine Siskin,0.8425,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_073900.wav
9,12,Leucosticte atrata,Black Rosy-Finch,0.8424,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_104300.wav
51,54,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8418,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_133800.wav
24,27,Sitta canadensis,Red-breasted Nuthatch,0.841,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_064700.wav
39,42,Estrilda astrild,Common Waxbill,0.8404,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212500.wav
36,39,Leucosticte atrata,Black Rosy-Finch,0.8402,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
30,33,Progne subis,Purple Martin,0.8402,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_102000.wav
18,21,Sitta canadensis,Red-breasted Nuthatch,0.8402,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_094300.wav
30,33,Spinus pinus,Pine Siskin,0.8401,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_143700.wav
45,48,Progne subis,Purple Martin,0.8382,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_185300.wav
9,12,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8382,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_072800.wav
45,48,Anthus rubescens,American Pipit,0.8382,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_131100.wav
42,45,Spinus pinus,Pine Siskin,0.8369,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_113700.wav
15,18,Calcarius lapponicus,Lapland Longspur,0.8355,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230829_130500.wav
33,36,Progne subis,Purple Martin,0.8351,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_204300.wav
6,9,Spinus pinus,Pine Siskin,0.8343,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_060100.wav
51,54,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8329,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_084500.wav
51,54,Turdus philomelos,Song Thrush,0.8326,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_105600.wav
48,51,Anthus richardi,Richard's Pipit,0.8323,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_090100.wav
15,18,Spinus pinus,Pine Siskin,0.832,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_081900.wav
18,21,Lagopus leucura,White-tailed Ptarmigan,0.832,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_052300.wav
21,24,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8314,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_143400.wav
9,12,Calcarius lapponicus,Lapland Longspur,0.8312,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_085900.wav
0,3,Spinus pinus,Pine Siskin,0.8311,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_101900.wav
3,6,Spinus pinus,Pine Siskin,0.831,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_075300.wav
30,33,Spinus pinus,Pine Siskin,0.8307,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_064600.wav
3,6,Spinus pinus,Pine Siskin,0.8303,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_092900.wav
51,54,Spinus pinus,Pine Siskin,0.8302,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_082700.wav
18,21,Spinus pinus,Pine Siskin,0.8301,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_081000.wav
15,18,Spinus pinus,Pine Siskin,0.8286,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_082500.wav
48,51,Fireworks,Fireworks,0.8285,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_164900.wav
9,12,Anthus rubescens,American Pipit,0.8285,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_092400.wav
42,45,Turdus philomelos,Song Thrush,0.8281,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_091900.wav
0,3,Camaroptera brachyura,Green-backed Camaroptera,0.8279,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_195900.wav
9,12,Spinus pinus,Pine Siskin,0.8277,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_105100.wav
0,3,Anthus rubescens,American Pipit,0.8271,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_112400.wav
3,6,Spinus pinus,Pine Siskin,0.827,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_102800.wav
3,6,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.827,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_111900.wav
54,57,Spinus pinus,Pine Siskin,0.8243,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_064500.wav
6,9,Spinus pinus,Pine Siskin,0.8241,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_193600.wav
21,24,Turdus philomelos,Song Thrush,0.824,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230809_180100.wav
18,21,Pluvialis squatarola,Black-bellied Plover,0.8223,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_202300.wav
6,9,Spinus pinus,Pine Siskin,0.8223,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_075200.wav
39,42,Spinus pinus,Pine Siskin,0.8221,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_090100.wav
36,39,Corvus corax,Common Raven,0.8219,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
39,42,Spinus pinus,Pine Siskin,0.8217,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_090900.wav
15,18,Vanellus vanellus,Northern Lapwing,0.8215,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_224900.wav
42,45,Fireworks,Fireworks,0.8209,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_180900.wav
12,15,Acanthis flammea,Common Redpoll,0.8206,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_111200.wav
33,36,Corvus corax,Common Raven,0.8203,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
3,6,Spinus pinus,Pine Siskin,0.8193,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_144700.wav
45,48,Spinus pinus,Pine Siskin,0.8192,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_071500.wav
27,30,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8185,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_204400.wav
21,24,Spinus pinus,Pine Siskin,0.8184,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_100800.wav
54,57,Spinus pinus,Pine Siskin,0.8172,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_092300.wav
54,57,Vanellus vanellus,Northern Lapwing,0.8172,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_205800.wav
18,21,Spinus pinus,Pine Siskin,0.8167,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_091300.wav
21,24,Spinus pinus,Pine Siskin,0.8166,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_063000.wav
0,3,Spinus pinus,Pine Siskin,0.8148,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_102100.wav
45,48,Palmeria dolei,Akohekohe,0.8139,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
12,15,Porzana porzana,Spotted Crake,0.8132,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_094200.wav
42,45,Spinus pinus,Pine Siskin,0.8129,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_060100.wav
45,48,Spinus pinus,Pine Siskin,0.8126,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_083100.wav
36,39,Gallinula chloropus,Eurasian Moorhen,0.8124,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_055400.wav
18,21,Spinus pinus,Pine Siskin,0.812,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_074300.wav
18,21,Spinus pinus,Pine Siskin,0.8119,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_064500.wav
0,3,Spizelloides arborea,American Tree Sparrow,0.8118,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_084000.wav
12,15,Anthus rubescens,American Pipit,0.8117,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_075800.wav
21,24,Spinus pinus,Pine Siskin,0.8112,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_144700.wav
36,39,Spizelloides arborea,American Tree Sparrow,0.81,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_081800.wav
36,39,Spinus pinus,Pine Siskin,0.8086,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_092900.wav
36,39,Melanerpes erythrocephalus,Red-headed Woodpecker,0.8078,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_155000.wav
45,48,Corvus corax,Common Raven,0.8078,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
48,51,Sitta canadensis,Red-breasted Nuthatch,0.806,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_055100.wav
30,33,Spinus pinus,Pine Siskin,0.8059,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_081300.wav
39,42,Spinus pinus,Pine Siskin,0.8053,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_124500.wav
54,57,Human vocal,Human vocal,0.8052,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
18,21,Spizelloides arborea,American Tree Sparrow,0.8044,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_072900.wav
33,36,Fireworks,Fireworks,0.8042,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_062800.wav
0,3,Spinus pinus,Pine Siskin,0.8035,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_082500.wav
42,45,Scolopax rusticola,Eurasian Woodcock,0.8034,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230829_131000.wav
18,21,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8031,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_142700.wav
54,57,Anthus rubescens,American Pipit,0.8029,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_080400.wav
3,6,Vanellus vanellus,Northern Lapwing,0.8028,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_053500.wav
27,30,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8022,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_193800.wav
12,15,Spinus pinus,Pine Siskin,0.8008,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_081200.wav
57,60,Spinus pinus,Pine Siskin,0.8007,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_061800.wav
21,24,Spinus pinus,Pine Siskin,0.8006,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_091600.wav
6,9,Human vocal,Human vocal,0.8004,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
42,45,Spinus pinus,Pine Siskin,0.8002,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_083100.wav
33,36,Acanthis flammea,Common Redpoll,0.7996,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_054900.wav
75,78,Human vocal,Human vocal,0.799,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
21,24,Calcarius lapponicus,Lapland Longspur,0.7988,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_125000.wav
42,45,Myioborus pictus,Painted Redstart,0.7982,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_082700.wav
12,15,Chlidonias hybrida,Whiskered Tern,0.7982,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_160500.wav
0,3,Human vocal,Human vocal,0.7977,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
3,6,Anthus richardi,Richard's Pipit,0.7976,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_150700.wav
21,24,Setophaga coronata,Yellow-rumped Warbler,0.7976,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_100700.wav
51,54,Nucifraga columbiana,Clark's Nutcracker,0.7966,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_082500.wav
0,3,Coccothraustes coccothraustes,Hawfinch,0.7966,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_064600.wav
66,69,Human vocal,Human vocal,0.7963,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
30,33,Spinus pinus,Pine Siskin,0.7962,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_100300.wav
12,15,Spinus pinus,Pine Siskin,0.7955,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_144700.wav
3,6,Progne subis,Purple Martin,0.7954,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_102000.wav
42,45,Strix aluco,Tawny Owl,0.7953,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_222000.wav
6,9,Pluvialis squatarola,Black-bellied Plover,0.7953,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_191300.wav
6,9,Anthus rubescens,American Pipit,0.7946,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_064800.wav
15,18,Anthus rubescens,American Pipit,0.7946,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_072700.wav
48,51,Spizelloides arborea,American Tree Sparrow,0.7943,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_100800.wav
48,51,Spinus pinus,Pine Siskin,0.7939,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_055700.wav
39,42,Spinus pinus,Pine Siskin,0.7927,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_060100.wav
15,18,Corvus corax,Common Raven,0.7921,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_093900.wav
54,57,Spinus pinus,Pine Siskin,0.7916,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_075700.wav
30,33,Spinus pinus,Pine Siskin,0.7914,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_081000.wav
48,51,Leucosticte australis,Brown-capped Rosy-Finch,0.7898,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_161800.wav
12,15,Fireworks,Fireworks,0.7896,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_165900.wav
15,18,Spinus pinus,Pine Siskin,0.7895,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_100800.wav
3,6,Spinus pinus,Pine Siskin,0.7892,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_125100.wav
12,15,Spinus pinus,Pine Siskin,0.7886,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_073200.wav
0,3,Spizelloides arborea,American Tree Sparrow,0.7885,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_142200.wav
57,60,Corvus corax,Common Raven,0.788,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
6,9,Palmeria dolei,Akohekohe,0.7865,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.7862,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_133800.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.7854,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_150400.wav
24,27,Spinus pinus,Pine Siskin,0.7853,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_081000.wav
15,18,Scolopax rusticola,Eurasian Woodcock,0.7853,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_145700.wav
0,3,Corvus corax,Common Raven,0.7849,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_091400.wav
54,57,Palmeria dolei,Akohekohe,0.7847,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_083700.wav
3,6,Spinus pinus,Pine Siskin,0.7833,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_115300.wav
54,57,Spinus pinus,Pine Siskin,0.783,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_092700.wav
48,51,Corvus corax,Common Raven,0.7829,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_130400.wav
36,39,Leucosticte atrata,Black Rosy-Finch,0.7826,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_133800.wav
42,45,Acanthis flammea,Common Redpoll,0.7824,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_071700.wav
33,36,Anthus richardi,Richard's Pipit,0.7817,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_160200.wav
12,15,Spinus pinus,Pine Siskin,0.7816,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_080600.wav
