Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Haemorhous mexicanus,House Finch,0.1923,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1724,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
39.0,42.0,Passer domesticus,House Sparrow,0.1241,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1881,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
51.0,54.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1242,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
51.0,54.0,Acanthis flammea,Common Redpoll,0.1158,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_202600.wav
3.0,6.0,Calcarius lapponicus,Lapland Longspur,0.1234,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203100.wav
33.0,36.0,Tyrannus verticalis,Western Kingbird,0.2179,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203100.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2935,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203100.wav
39.0,42.0,Calcarius lapponicus,Lapland Longspur,0.1917,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203100.wav
0,3.0,Spinus tristis,American Goldfinch,0.1280,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
3.0,6.0,Calidris mauri,Western Sandpiper,0.1983,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
3.0,6.0,Calcarius lapponicus,Lapland Longspur,0.1811,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
6.0,9.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1517,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
6.0,9.0,Calcarius lapponicus,Lapland Longspur,0.1097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
12.0,15.0,Calcarius lapponicus,Lapland Longspur,0.3030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
15.0,18.0,Calcarius lapponicus,Lapland Longspur,0.1094,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
18.0,21.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3699,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
18.0,21.0,Passer domesticus,House Sparrow,0.1440,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
21.0,24.0,Calidris mauri,Western Sandpiper,0.1493,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
21.0,24.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1371,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2530,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
27.0,30.0,Calcarius lapponicus,Lapland Longspur,0.1020,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
30.0,33.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1261,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
33.0,36.0,Calcarius lapponicus,Lapland Longspur,0.2165,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
33.0,36.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1669,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
33.0,36.0,Calidris mauri,Western Sandpiper,0.1065,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
36.0,39.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3175,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
36.0,39.0,Calcarius lapponicus,Lapland Longspur,0.1486,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_203600.wav
0,3.0,Acanthis flammea,Common Redpoll,0.1203,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
15.0,18.0,Acanthis flammea,Common Redpoll,0.1479,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
15.0,18.0,Haemorhous mexicanus,House Finch,0.1146,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
24.0,27.0,Acanthis flammea,Common Redpoll,0.2269,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
27.0,30.0,Acanthis flammea,Common Redpoll,0.5724,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
27.0,30.0,Acanthis hornemanni,Hoary Redpoll,0.1308,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
30.0,33.0,Petrochelidon pyrrhonota,Cliff Swallow,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
33.0,36.0,Petrochelidon pyrrhonota,Cliff Swallow,0.3284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
36.0,39.0,Riparia riparia,Bank Swallow,0.1298,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
42.0,45.0,Calcarius lapponicus,Lapland Longspur,0.1872,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
42.0,45.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1803,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
48.0,51.0,Riparia riparia,Bank Swallow,0.3013,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
54.0,57.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3016,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
54.0,57.0,Calidris mauri,Western Sandpiper,0.1063,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1688,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204100.wav
0,3.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4219,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
0,3.0,Progne subis,Purple Martin,0.2276,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
3.0,6.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1968,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
3.0,6.0,Progne subis,Purple Martin,0.1022,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
9.0,12.0,Progne subis,Purple Martin,0.1679,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
9.0,12.0,Coccothraustes vespertinus,Evening Grosbeak,0.1334,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
9.0,12.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1269,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
12.0,15.0,Progne subis,Purple Martin,0.3112,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
12.0,15.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2557,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
12.0,15.0,Coccothraustes vespertinus,Evening Grosbeak,0.1778,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
15.0,18.0,Progne subis,Purple Martin,0.2362,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
18.0,21.0,Passer domesticus,House Sparrow,0.1065,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
24.0,27.0,Progne subis,Purple Martin,0.2353,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1282,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4281,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
27.0,30.0,Progne subis,Purple Martin,0.4061,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
30.0,33.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3227,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
30.0,33.0,Progne subis,Purple Martin,0.1936,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
33.0,36.0,Petrochelidon pyrrhonota,Cliff Swallow,0.2156,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
36.0,39.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1854,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
42.0,45.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2497,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
42.0,45.0,Coccothraustes vespertinus,Evening Grosbeak,0.1067,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
45.0,48.0,Progne subis,Purple Martin,0.3207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2833,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
45.0,48.0,Acanthis flammea,Common Redpoll,0.1399,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1118,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
45.0,48.0,Calidris pusilla,Semipalmated Sandpiper,0.1031,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1286,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
54.0,57.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3143,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_204600.wav
0,3.0,Haemorhous mexicanus,House Finch,0.1434,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
3.0,6.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1846,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
9.0,12.0,Calcarius lapponicus,Lapland Longspur,0.4741,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
9.0,12.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3492,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
12.0,15.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1123,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
18.0,21.0,Coccothraustes vespertinus,Evening Grosbeak,0.1242,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
21.0,24.0,Petrochelidon pyrrhonota,Cliff Swallow,0.1069,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
36.0,39.0,Haemorhous mexicanus,House Finch,0.2655,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
54.0,57.0,Calcarius lapponicus,Lapland Longspur,0.1202,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
54.0,57.0,Coccothraustes vespertinus,Evening Grosbeak,0.1084,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_205100.wav
54.0,57.0,Bubo virginianus,Great Horned Owl,0.2465,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210100.wav
0,3.0,Passer domesticus,House Sparrow,0.1624,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
0,3.0,Calcarius lapponicus,Lapland Longspur,0.1003,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
3.0,6.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1246,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
6.0,9.0,Acanthis flammea,Common Redpoll,0.6983,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
9.0,12.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3267,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
9.0,12.0,Acanthis flammea,Common Redpoll,0.1973,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
9.0,12.0,Progne subis,Purple Martin,0.1927,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
12.0,15.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4404,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
12.0,15.0,Acanthis flammea,Common Redpoll,0.2047,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
15.0,18.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3267,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
15.0,18.0,Calcarius lapponicus,Lapland Longspur,0.1359,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
18.0,21.0,Acanthis flammea,Common Redpoll,0.2341,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
18.0,21.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1230,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
18.0,21.0,Progne subis,Purple Martin,0.1046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
21.0,24.0,Acanthis flammea,Common Redpoll,0.6353,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
24.0,27.0,Acanthis flammea,Common Redpoll,0.3621,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
24.0,27.0,Progne subis,Purple Martin,0.3501,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2606,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2238,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
30.0,33.0,Acanthis flammea,Common Redpoll,0.5857,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
33.0,36.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4941,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
36.0,39.0,Haemorhous mexicanus,House Finch,0.1048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
39.0,42.0,Progne subis,Purple Martin,0.3002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
39.0,42.0,Acanthis flammea,Common Redpoll,0.1814,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1731,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1263,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1914,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
51.0,54.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2902,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
51.0,54.0,Progne subis,Purple Martin,0.1220,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
51.0,54.0,Haemorhous mexicanus,House Finch,0.1209,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
54.0,57.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1811,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1927,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
57.0,60.0,Calcarius lapponicus,Lapland Longspur,0.1294,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_210600.wav
0,3.0,Acanthis flammea,Common Redpoll,0.1456,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
3.0,6.0,Acanthis flammea,Common Redpoll,0.1282,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
6.0,9.0,Acanthis flammea,Common Redpoll,0.2032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
9.0,12.0,Acanthis flammea,Common Redpoll,0.2349,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
30.0,33.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1826,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3466,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2465,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
51.0,54.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4557,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
54.0,57.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.7759,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
54.0,57.0,Calcarius lapponicus,Lapland Longspur,0.1052,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1947,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211100.wav
6.0,9.0,Lanius borealis,Northern Shrike,0.2233,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
6.0,9.0,Lanius ludovicianus,Loggerhead Shrike,0.1235,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
18.0,21.0,Coccothraustes vespertinus,Evening Grosbeak,0.4604,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
18.0,21.0,Calidris bairdii,Baird's Sandpiper,0.2378,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
21.0,24.0,Coccothraustes vespertinus,Evening Grosbeak,0.1586,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
24.0,27.0,Coccothraustes vespertinus,Evening Grosbeak,0.5097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1802,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
24.0,27.0,Progne subis,Purple Martin,0.1460,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
24.0,27.0,Calidris bairdii,Baird's Sandpiper,0.1051,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
27.0,30.0,Coccothraustes vespertinus,Evening Grosbeak,0.1454,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
27.0,30.0,Progne subis,Purple Martin,0.1376,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
33.0,36.0,Coccothraustes vespertinus,Evening Grosbeak,0.3432,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
36.0,39.0,Coccothraustes vespertinus,Evening Grosbeak,0.2041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
39.0,42.0,Coccothraustes vespertinus,Evening Grosbeak,0.2221,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
39.0,42.0,Progne subis,Purple Martin,0.2095,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_211600.wav
15.0,18.0,Calcarius lapponicus,Lapland Longspur,0.1306,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
21.0,24.0,Calcarius lapponicus,Lapland Longspur,0.1176,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
27.0,30.0,Calcarius lapponicus,Lapland Longspur,0.1788,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1061,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
30.0,33.0,Passer domesticus,House Sparrow,0.1067,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
33.0,36.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1691,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
36.0,39.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2014,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
36.0,39.0,Calidris mauri,Western Sandpiper,0.1140,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3825,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
39.0,42.0,Calcarius lapponicus,Lapland Longspur,0.2349,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
42.0,45.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6649,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
42.0,45.0,Passer domesticus,House Sparrow,0.1397,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3851,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
45.0,48.0,Calidris mauri,Western Sandpiper,0.1209,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6708,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
48.0,51.0,Calidris mauri,Western Sandpiper,0.1348,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
54.0,57.0,Calcarius lapponicus,Lapland Longspur,0.2809,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
54.0,57.0,Coccothraustes vespertinus,Evening Grosbeak,0.1736,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
54.0,57.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1252,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212100.wav
27.0,30.0,Passer domesticus,House Sparrow,0.1362,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212600.wav
33.0,36.0,Loxia curvirostra,Red Crossbill,0.3397,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212600.wav
39.0,42.0,Calidris alpina,Dunlin,0.1059,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_212600.wav
54.0,57.0,Pluvialis squatarola,Black-bellied Plover,0.1514,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230713_215100.wav
45.0,48.0,Sitta carolinensis,White-breasted Nuthatch,0.1226,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230714_045200.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1939,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230714_050200.wav
