Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Ixoreus naevius,Varied Thrush,0.1771,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050300.wav
48.0,51.0,Bombycilla garrulus,Bohemian Waxwing,0.7791,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050300.wav
54.0,57.0,Megaceryle alcyon,Belted Kingfisher,0.1132,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050300.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.3253,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
0,3.0,Junco hyemalis,Dark-eyed Junco,0.2071,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
3.0,6.0,Junco hyemalis,Dark-eyed Junco,0.1492,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.1824,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
6.0,9.0,Loxia leucoptera,White-winged Crossbill,0.1404,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.1276,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
6.0,9.0,Poecile rufescens,Chestnut-backed Chickadee,0.1202,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
9.0,12.0,Loxia leucoptera,White-winged Crossbill,0.3132,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
9.0,12.0,Junco hyemalis,Dark-eyed Junco,0.2886,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
15.0,18.0,Junco hyemalis,Dark-eyed Junco,0.1224,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
15.0,18.0,Turdus migratorius,American Robin,0.1032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
18.0,21.0,Turdus migratorius,American Robin,0.2389,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
21.0,24.0,Ixoreus naevius,Varied Thrush,0.1588,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
21.0,24.0,Loxia leucoptera,White-winged Crossbill,0.1262,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
24.0,27.0,Junco hyemalis,Dark-eyed Junco,0.1303,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
27.0,30.0,Junco hyemalis,Dark-eyed Junco,0.1640,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
27.0,30.0,Melospiza lincolnii,Lincoln's Sparrow,0.1129,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
30.0,33.0,Regulus satrapa,Golden-crowned Kinglet,0.3148,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
36.0,39.0,Turdus migratorius,American Robin,0.1173,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
39.0,42.0,Turdus migratorius,American Robin,0.2155,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.1535,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
42.0,45.0,Ixoreus naevius,Varied Thrush,0.1300,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
45.0,48.0,Turdus migratorius,American Robin,0.3568,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
48.0,51.0,Turdus migratorius,American Robin,0.2299,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
51.0,54.0,Turdus migratorius,American Robin,0.2419,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.5173,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
54.0,57.0,Certhia americana,Brown Creeper,0.1520,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
57.0,60.0,Turdus migratorius,American Robin,0.3840,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
57.0,60.0,Ixoreus naevius,Varied Thrush,0.1235,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
57.0,60.0,Regulus satrapa,Golden-crowned Kinglet,0.1086,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_050800.wav
0,3.0,Spinus pinus,Pine Siskin,0.1880,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
0,3.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1008,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
3.0,6.0,Spinus pinus,Pine Siskin,0.6020,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
9.0,12.0,Spinus pinus,Pine Siskin,0.3214,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
9.0,12.0,Picoides dorsalis,American Three-toed Woodpecker,0.1411,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
12.0,15.0,Ixoreus naevius,Varied Thrush,0.9167,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
12.0,15.0,Picoides dorsalis,American Three-toed Woodpecker,0.2155,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
15.0,18.0,Regulus satrapa,Golden-crowned Kinglet,0.2365,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
15.0,18.0,Poecile hudsonicus,Boreal Chickadee,0.1608,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
27.0,30.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1943,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
27.0,30.0,Picoides dorsalis,American Three-toed Woodpecker,0.1202,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
27.0,30.0,Melospiza lincolnii,Lincoln's Sparrow,0.1087,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
27.0,30.0,Contopus cooperi,Olive-sided Flycatcher,0.1073,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
30.0,33.0,Ixoreus naevius,Varied Thrush,0.1367,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
33.0,36.0,Ixoreus naevius,Varied Thrush,0.2667,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
36.0,39.0,Ixoreus naevius,Varied Thrush,0.8207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
36.0,39.0,Junco hyemalis,Dark-eyed Junco,0.1160,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2580,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
39.0,42.0,Picoides dorsalis,American Three-toed Woodpecker,0.1508,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.1147,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
45.0,48.0,Regulus satrapa,Golden-crowned Kinglet,0.2627,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
45.0,48.0,Certhia americana,Brown Creeper,0.1177,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.1151,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3368,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
48.0,51.0,Melospiza lincolnii,Lincoln's Sparrow,0.1043,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.4618,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
51.0,54.0,Poecile hudsonicus,Boreal Chickadee,0.1626,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.2987,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
57.0,60.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1482,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051300.wav
0,3.0,Perisoreus canadensis,Canada Jay,0.6462,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
3.0,6.0,Bombycilla cedrorum,Cedar Waxwing,0.1792,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.1683,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
3.0,6.0,Haemorhous purpureus,Purple Finch,0.1289,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.8081,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
9.0,12.0,Pinicola enucleator,Pine Grosbeak,0.1054,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
12.0,15.0,Loxia leucoptera,White-winged Crossbill,0.3134,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
12.0,15.0,Ixoreus naevius,Varied Thrush,0.1391,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
12.0,15.0,Junco hyemalis,Dark-eyed Junco,0.1353,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
12.0,15.0,Haemorhous cassinii,Cassin's Finch,0.1085,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
24.0,27.0,Melospiza lincolnii,Lincoln's Sparrow,0.2607,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
30.0,33.0,Regulus satrapa,Golden-crowned Kinglet,0.2124,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
30.0,33.0,Perisoreus canadensis,Canada Jay,0.1170,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
33.0,36.0,Catharus ustulatus,Swainson's Thrush,0.2073,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
36.0,39.0,Ixoreus naevius,Varied Thrush,0.4450,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
39.0,42.0,Regulus satrapa,Golden-crowned Kinglet,0.1314,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
42.0,45.0,Melospiza lincolnii,Lincoln's Sparrow,0.6852,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
42.0,45.0,Junco hyemalis,Dark-eyed Junco,0.1540,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
42.0,45.0,Haemorhous cassinii,Cassin's Finch,0.1442,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
45.0,48.0,Catharus ustulatus,Swainson's Thrush,0.2407,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.7829,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
51.0,54.0,Catharus ustulatus,Swainson's Thrush,0.1981,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.1862,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.8882,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
57.0,60.0,Regulus satrapa,Golden-crowned Kinglet,0.3940,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
57.0,60.0,Catharus ustulatus,Swainson's Thrush,0.1485,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
57.0,60.0,Setophaga townsendi,Townsend's Warbler,0.1141,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_051800.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.6110,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
3.0,6.0,Myadestes townsendi,Townsend's Solitaire,0.2693,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
3.0,6.0,Haemorhous cassinii,Cassin's Finch,0.1511,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
12.0,15.0,Regulus satrapa,Golden-crowned Kinglet,0.6381,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
12.0,15.0,Certhia americana,Brown Creeper,0.1136,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
30.0,33.0,Ixoreus naevius,Varied Thrush,0.5754,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
33.0,36.0,Regulus satrapa,Golden-crowned Kinglet,0.1397,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
39.0,42.0,Spizella passerina,Chipping Sparrow,0.1323,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
48.0,51.0,Junco hyemalis,Dark-eyed Junco,0.1035,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
51.0,54.0,Ixoreus naevius,Varied Thrush,0.5071,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
51.0,54.0,Contopus cooperi,Olive-sided Flycatcher,0.1187,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052300.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5768,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.8388,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
3.0,6.0,Certhia americana,Brown Creeper,0.1758,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.6029,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
6.0,9.0,Certhia americana,Brown Creeper,0.1394,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.2393,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1991,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.1049,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
12.0,15.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1348,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
12.0,15.0,Setophaga townsendi,Townsend's Warbler,0.1338,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3031,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
24.0,27.0,Loxia leucoptera,White-winged Crossbill,0.3500,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
24.0,27.0,Regulus satrapa,Golden-crowned Kinglet,0.1388,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
27.0,30.0,Loxia leucoptera,White-winged Crossbill,0.6359,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
30.0,33.0,Melospiza lincolnii,Lincoln's Sparrow,0.2187,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
33.0,36.0,Melospiza lincolnii,Lincoln's Sparrow,0.8629,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
36.0,39.0,Regulus satrapa,Golden-crowned Kinglet,0.1376,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
39.0,42.0,Regulus satrapa,Golden-crowned Kinglet,0.6281,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
39.0,42.0,Poecile rufescens,Chestnut-backed Chickadee,0.1705,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2946,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.1817,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
42.0,45.0,Picoides dorsalis,American Three-toed Woodpecker,0.1532,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.1684,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
54.0,57.0,Melospiza lincolnii,Lincoln's Sparrow,0.4770,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
54.0,57.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1019,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
57.0,60.0,Melospiza lincolnii,Lincoln's Sparrow,0.8038,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
57.0,60.0,Picoides dorsalis,American Three-toed Woodpecker,0.1064,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_052800.wav
0,3.0,Regulus satrapa,Golden-crowned Kinglet,0.2090,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
0,3.0,Spizella breweri,Brewer's Sparrow,0.1287,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.1220,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1787,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
6.0,9.0,Certhia americana,Brown Creeper,0.1196,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.6547,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
9.0,12.0,Poecile rufescens,Chestnut-backed Chickadee,0.1820,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
12.0,15.0,Setophaga townsendi,Townsend's Warbler,0.1769,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
12.0,15.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1564,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
12.0,15.0,Poecile hudsonicus,Boreal Chickadee,0.1121,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
15.0,18.0,Catharus guttatus,Hermit Thrush,0.1786,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
15.0,18.0,Regulus satrapa,Golden-crowned Kinglet,0.1618,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
15.0,18.0,Poecile rufescens,Chestnut-backed Chickadee,0.1270,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
18.0,21.0,Regulus satrapa,Golden-crowned Kinglet,0.5770,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
18.0,21.0,Poecile rufescens,Chestnut-backed Chickadee,0.2335,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
18.0,21.0,Ixoreus naevius,Varied Thrush,0.1797,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
21.0,24.0,Regulus satrapa,Golden-crowned Kinglet,0.2870,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2681,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
27.0,30.0,Regulus satrapa,Golden-crowned Kinglet,0.3519,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
27.0,30.0,Poecile rufescens,Chestnut-backed Chickadee,0.1581,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
30.0,33.0,Catharus guttatus,Hermit Thrush,0.1580,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
33.0,36.0,Regulus satrapa,Golden-crowned Kinglet,0.2002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
33.0,36.0,Poecile rufescens,Chestnut-backed Chickadee,0.1255,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
33.0,36.0,Certhia americana,Brown Creeper,0.1076,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
39.0,42.0,Setophaga townsendi,Townsend's Warbler,0.1939,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
39.0,42.0,Catharus guttatus,Hermit Thrush,0.1238,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.3556,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
42.0,45.0,Poecile rufescens,Chestnut-backed Chickadee,0.2337,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
42.0,45.0,Certhia americana,Brown Creeper,0.1184,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
42.0,45.0,Ixoreus naevius,Varied Thrush,0.1178,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
45.0,48.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1646,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
45.0,48.0,Ixoreus naevius,Varied Thrush,0.1127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
48.0,51.0,Melospiza lincolnii,Lincoln's Sparrow,0.5003,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2228,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
48.0,51.0,Setophaga townsendi,Townsend's Warbler,0.1263,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
51.0,54.0,Setophaga townsendi,Townsend's Warbler,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
54.0,57.0,Loxia leucoptera,White-winged Crossbill,0.8780,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
57.0,60.0,Loxia leucoptera,White-winged Crossbill,0.9944,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053300.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.7405,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053800.wav
3.0,6.0,Ixoreus naevius,Varied Thrush,0.1416,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053800.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.3635,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053800.wav
6.0,9.0,Coccothraustes vespertinus,Evening Grosbeak,0.1127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053800.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.7640,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230715_053800.wav
